ENS	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000122882	422.5887061	-0.113666048	0.189888919	-0.598592315	0.549444782	0.826469588
ENSG00000038274	1192.148421	0.103745077	0.173750563	0.597092033	0.550445937	0.826472505
ENSG00000106080	209.6365886	0.133958478	0.224007899	0.598007832	0.549834708	0.826472505
ENSG00000117305	93.26909882	0.159144035	0.266166035	0.597912635	0.549898229	0.826472505
ENSG00000126005	356.2460614	-0.125886087	0.210754087	-0.597312675	0.550298644	0.826472505
ENSG00000133142	938.429395	0.097572254	0.163306968	0.597477594	0.550188562	0.826472505
ENSG00000135931	127.5335588	-0.150500646	0.251789394	-0.59772433	0.550023889	0.826472505
ENSG00000137440	2965.884803	0.088228208	0.147487156	0.598209432	0.549700199	0.826472505
ENSG00000138468	68.86176693	-0.171090835	0.286653601	-0.596855698	0.550603728	0.826472505
ENSG00000145414	76.67934007	0.164521073	0.275386651	0.597418474	0.550228022	0.826472505
ENSG00000182022	182.8646249	-0.139158138	0.233111619	-0.596959255	0.550534584	0.826472505
ENSG00000225190	68.42094498	-0.167015064	0.279786366	-0.596937822	0.550548894	0.826472505
ENSG00000242299	155.5969129	-0.145833839	0.243864772	-0.598011094	0.549832531	0.826472505
ENSG00000267673	57.99254535	0.170392832	0.285163252	0.597527314	0.550155376	0.826472505
ENSG00000006327	1430.084678	0.08970507	0.150417511	0.596373847	0.550925508	0.826824534
ENSG00000109332	4318.334624	-0.081543423	0.136768945	-0.596212999	0.551032943	0.826854817
ENSG00000090060	9112.105874	-0.079606042	0.133686006	-0.595470269	0.551529167	0.827421612
ENSG00000185880	207.2197063	0.134675117	0.226197889	0.595386268	0.551585302	0.827421612
ENSG00000015532	177.9335545	0.138994465	0.233598606	0.595014103	0.551834044	0.827560922
ENSG00000225733	458.9209884	0.115809911	0.194643088	0.594985992	0.551852835	0.827560922
ENSG00000180530	83.02013076	0.163661337	0.275170477	0.594763429	0.552001616	0.827653056
ENSG00000136868	308.9989838	-0.129868786	0.218436458	-0.594538052	0.552152299	0.827748012
ENSG00000113048	2020.685518	-0.089334662	0.150540979	-0.593424214	0.552897288	0.82873374
ENSG00000114779	109.3137167	0.159348697	0.268687922	0.593062374	0.55313941	0.828863983
ENSG00000115233	1429.079025	-0.091597352	0.154581167	-0.592551824	0.553481128	0.828863983
ENSG00000127022	12001.72165	0.088018168	0.148574141	0.592419157	0.553569941	0.828863983
ENSG00000145725	109.4293813	0.155082547	0.261699514	0.592597766	0.553450375	0.828863983
ENSG00000163660	284.9372426	0.124403631	0.210006634	0.592379531	0.55359647	0.828863983
ENSG00000165997	196.1457286	0.13470546	0.227389951	0.592398475	0.553583787	0.828863983
ENSG00000170881	833.9072858	-0.104629824	0.176551695	-0.59262996	0.553428824	0.828863983
ENSG00000142731	148.0943326	-0.149135505	0.25184843	-0.59216373	0.553740955	0.828949334
ENSG00000022567	67.54830615	0.169102103	0.285664503	0.591960502	0.553877038	0.829022084
ENSG00000005486	516.4114003	-0.123404506	0.208597496	-0.591591505	0.554124164	0.829149607
ENSG00000075785	4226.617311	-0.082758961	0.140144192	-0.590527228	0.554837237	0.829149607
ENSG00000103174	178.9981819	-0.143487435	0.242864517	-0.590812676	0.554645941	0.829149607
ENSG00000105404	290.0694092	0.127774122	0.216369042	0.590537909	0.554830078	0.829149607
ENSG00000111802	287.3627495	0.139113952	0.235549838	0.590592431	0.554793537	0.829149607
ENSG00000126787	405.2859973	0.123623297	0.209056188	0.591340051	0.554292599	0.829149607
ENSG00000178974	156.3922514	0.143348055	0.242639911	0.590785146	0.554664389	0.829149607
ENSG00000179832	63.52213687	0.16702951	0.282489894	0.591276053	0.554335472	0.829149607
ENSG00000181163	13455.8019	0.083002991	0.140417984	0.591113678	0.554444256	0.829149607
ENSG00000198937	223.8207883	-0.129848218	0.219795941	-0.590767135	0.554676458	0.829149607
ENSG00000134982	238.7391323	-0.13390994	0.227070138	-0.58972942	0.555372068	0.829817994
ENSG00000064933	122.9558477	0.150830675	0.255991543	0.589201789	0.555725917	0.829954104
ENSG00000082258	142.0283471	-0.145349999	0.246672646	-0.589242469	0.555698632	0.829954104
ENSG00000181019	9317.264567	0.088478409	0.150161386	0.589222112	0.555712286	0.829954104
ENSG00000058272	1304.980929	-0.096182055	0.16344421	-0.588470248	0.556216698	0.830187661
ENSG00000136152	97.29066505	0.162917542	0.27686049	0.58844634	0.556232741	0.830187661
ENSG00000182899	39186.36435	-0.078896498	0.134073276	-0.588458046	0.556224886	0.830187661
ENSG00000244313	233.518419	0.134325583	0.228169531	0.588709554	0.556056128	0.830187661
ENSG00000154832	157.7757898	-0.148716305	0.252800688	-0.588274924	0.556347774	0.830228584
ENSG00000128881	171.8633133	-0.138344573	0.235373006	-0.587767371	0.556688448	0.830606162
ENSG00000100151	181.424737	0.149729184	0.254814773	0.587600089	0.556800751	0.830642934
ENSG00000161813	481.4398878	-0.107835851	0.183592621	-0.587364845	0.556958699	0.830747778
ENSG00000196422	338.3490147	-0.118793069	0.202345196	-0.587081242	0.557149145	0.830901054
ENSG00000105849	893.4226244	-0.095173713	0.162260659	-0.586548297	0.557507116	0.830911832
ENSG00000116497	127.6683287	-0.147814843	0.25186279	-0.586886387	0.557280013	0.830911832
ENSG00000117481	413.6915329	-0.112905598	0.192473245	-0.586604116	0.557469618	0.830911832
ENSG00000198331	87.6747853	-0.158799235	0.270683076	-0.586661115	0.557431328	0.830911832
ENSG00000137275	202.6222222	-0.13489775	0.230148378	-0.586133828	0.557785585	0.831065441
ENSG00000187109	8557.935491	-0.083261094	0.142048069	-0.586147311	0.557776525	0.831065441
ENSG00000107338	172.5061032	-0.138613448	0.23672384	-0.585549172	0.558178513	0.831389436
ENSG00000235961	59.77753604	0.167164316	0.285453576	0.585609465	0.558137986	0.831389436
ENSG00000253719	353.6833379	-0.118197627	0.201929752	-0.585340326	0.558318905	0.831467852
ENSG00000062716	1596.07366	0.095300126	0.163102555	0.584295726	0.559021367	0.832383167
ENSG00000006282	567.1653224	-0.107886332	0.184695459	-0.584130941	0.55913222	0.832417425
ENSG00000052126	387.0414488	0.117374135	0.201053791	0.583794685	0.559358454	0.832623424
ENSG00000104312	235.6477328	0.127372891	0.218329971	0.58339627	0.559626569	0.832891686
ENSG00000148120	56.75798078	0.167434832	0.287156299	0.583079085	0.559840063	0.832947784
ENSG00000167114	80.08292452	0.162503306	0.278668391	0.583142227	0.559797559	0.832947784
ENSG00000185619	259.7776041	-0.130791968	0.224398242	-0.582856472	0.559989925	0.833039958
ENSG00000156017	140.646727	-0.150526792	0.2583911	-0.58255409	0.560193519	0.833081259
ENSG00000205643	161.6048362	0.142084438	0.243856897	0.58265499	0.560125579	0.833081259
ENSG00000083812	60.35268537	-0.166262158	0.285788302	-0.581766842	0.560723741	0.833608123
ENSG00000138303	396.5542426	0.112194004	0.192827155	0.58183716	0.560676371	0.833608123
ENSG00000138778	526.542518	-0.11636957	0.200173139	-0.581344583	0.561008239	0.833638713
ENSG00000163634	1361.307573	0.108168195	0.186035182	0.581439459	0.56094431	0.833638713
ENSG00000198265	201.988548	-0.132300203	0.227494154	-0.5815543	0.560866933	0.833638713
ENSG00000075223	438.5010989	0.110350558	0.189910453	0.581066267	0.561195792	0.833786661
ENSG00000135776	55.28194724	-0.167139549	0.287735268	-0.580879608	0.561321597	0.833842836
ENSG00000005448	432.4823399	-0.112907102	0.194544385	-0.580366798	0.56166729	0.834094851
ENSG00000177889	1923.742117	-0.083768187	0.144324474	-0.580415673	0.561634338	0.834094851
ENSG00000253982	90.74746578	0.155921992	0.268739511	0.580197499	0.56178144	0.834133646
ENSG00000008838	1284.672112	0.164959194	0.284430526	0.579963047	0.561939538	0.83414574
ENSG00000075239	664.9161995	0.120940311	0.208732878	0.579402305	0.562317749	0.83414574
ENSG00000075240	80.87773355	0.166775255	0.287665208	0.579754695	0.562080053	0.83414574
ENSG00000100028	2006.978264	0.087108404	0.150315482	0.579503874	0.562249234	0.83414574
ENSG00000137842	98.20048469	-0.154663051	0.266782129	-0.579735427	0.562093049	0.83414574
ENSG00000145241	54.47258638	-0.165762201	0.286009059	-0.579569759	0.562204791	0.83414574
ENSG00000050327	152.2343024	-0.142302015	0.245853014	-0.578809316	0.562717845	0.834239034
ENSG00000157625	138.1207537	0.143526464	0.24791295	0.578938953	0.562630365	0.834239034
ENSG00000160957	158.3437229	-0.138411025	0.239094757	-0.578896109	0.562659276	0.834239034
ENSG00000176973	390.2916779	-0.112545431	0.194450458	-0.578787171	0.562732789	0.834239034
ENSG00000101384	147.1817927	-0.142941801	0.247155718	-0.578347132	0.56302978	0.834548755
ENSG00000112763	73.70872861	-0.161815178	0.28032693	-0.577237362	0.563779121	0.83552877
ENSG00000183530	127.5436565	-0.149255102	0.258718661	-0.576901185	0.56400621	0.835734613
ENSG00000108733	56.00778383	-0.16491318	0.286031365	-0.576556279	0.564239241	0.835949195
ENSG00000072210	1620.02947	-0.095814443	0.166369494	-0.57591353	0.56467363	0.836058684
ENSG00000078070	469.6132766	0.106039586	0.184186873	0.575717394	0.564806216	0.836058684
ENSG00000138698	380.6251874	-0.112674086	0.195514986	-0.576293861	0.564416572	0.836058684
ENSG00000144645	241.5230544	-0.131315677	0.22817121	-0.575513789	0.564943868	0.836058684
ENSG00000167695	245.5962616	-0.124657898	0.216490971	-0.575811071	0.564742889	0.836058684
ENSG00000184209	315.735485	0.122279246	0.212510726	0.575402705	0.565018975	0.836058684
ENSG00000197894	2903.338527	-0.081853261	0.142204497	-0.575602478	0.564883905	0.836058684
ENSG00000197971	576.052981	0.110902391	0.192515664	0.576069442	0.564568245	0.836058684
ENSG00000027075	152.834346	-0.146346392	0.254565118	-0.574887845	0.565367151	0.836312695
ENSG00000091640	4537.787479	-0.093404089	0.162465971	-0.574914788	0.565348928	0.836312695
ENSG00000173276	66.46191602	0.161558629	0.281110592	0.574715551	0.565483689	0.836354524
ENSG00000033800	285.0244605	0.122476026	0.213328621	0.574119055	0.56588724	0.836690199
ENSG00000102595	112.8975334	-0.150288701	0.261769492	-0.574126114	0.565882463	0.836690199
ENSG00000079257	113.7917236	-0.151759581	0.26444906	-0.573870753	0.566055266	0.836732484
ENSG00000132423	158.0887112	-0.139976158	0.244082374	-0.573479171	0.566320298	0.836732484
ENSG00000141401	225.3419794	-0.139400781	0.243157574	-0.573294011	0.56644564	0.836732484
ENSG00000141699	360.8958316	0.118233544	0.206199222	0.573394715	0.566377468	0.836732484
ENSG00000163755	149.4763162	0.141310666	0.246471418	0.5733349	0.56641796	0.836732484
ENSG00000164073	60.51330513	0.163102579	0.284319223	0.573660047	0.566197869	0.836732484
ENSG00000165650	269.6527985	-0.123511548	0.215506905	-0.573121071	0.566562721	0.836774991
ENSG00000168394	421.5650481	0.108349579	0.189142213	0.572847159	0.566748185	0.836918467
ENSG00000008513	551.7278907	-0.110313936	0.192805257	-0.572152121	0.567218921	0.837167001
ENSG00000105655	94.55227971	0.15306855	0.267540075	0.572133165	0.567231762	0.837167001
ENSG00000108679	1917.730692	0.085478335	0.149485707	0.571816106	0.567446564	0.837167001
ENSG00000119844	472.7350112	-0.112331264	0.196441784	-0.571829789	0.567437294	0.837167001
ENSG00000137817	252.7569055	-0.127469045	0.22291406	-0.571830439	0.567436854	0.837167001
ENSG00000223768	75.72332377	-0.158524371	0.276926556	-0.572441924	0.56702262	0.837167001
ENSG00000128463	3629.204885	-0.089569381	0.15671709	-0.571535502	0.567636702	0.837191921
ENSG00000147533	871.9868004	-0.092703221	0.16220173	-0.57153041	0.567640153	0.837191921
ENSG00000119888	2156.328256	0.090931964	0.159222827	0.57109879	0.567932679	0.837493007
ENSG00000163945	55.17593821	-0.163174262	0.285848637	-0.570841491	0.568107095	0.837619859
ENSG00000112167	152.0908462	0.140779371	0.246706358	0.570635358	0.568246845	0.837695567
ENSG00000104756	114.3255915	-0.150804075	0.264376553	-0.570413952	0.568396969	0.837786541
ENSG00000172732	356.4875373	0.121676438	0.213503257	0.569904364	0.568742565	0.838165559
ENSG00000124523	316.1501916	0.115105957	0.202190726	0.569293948	0.569156674	0.83844389
ENSG00000177683	355.6821592	-0.111651049	0.196142378	-0.569234706	0.569196871	0.83844389
ENSG00000188690	267.4317183	0.120546824	0.211714088	0.569384992	0.5690949	0.83844389
ENSG00000197780	819.0554851	0.103364602	0.181887099	0.568289903	0.569838134	0.839258029
ENSG00000084072	664.216112	-0.097298608	0.171321544	-0.567929785	0.570082646	0.83948767
ENSG00000107854	204.8117724	0.129211464	0.227581493	0.5677591	0.570198555	0.839527892
ENSG00000071127	2072.315058	-0.084419234	0.148840738	-0.56717828	0.570593063	0.839847758
ENSG00000126461	59.63435848	0.161580538	0.28487709	0.567193868	0.570582474	0.839847758
ENSG00000155755	214.4410611	0.130533604	0.230359179	0.566652494	0.570950303	0.840137531
ENSG00000163132	153.1492923	0.137544227	0.242822115	0.566440283	0.571094517	0.840137531
ENSG00000163257	220.1253282	-0.129616276	0.228821412	-0.566451694	0.571086762	0.840137531
ENSG00000179886	122.5699504	-0.144528559	0.255185513	-0.566366632	0.571144573	0.840137531
ENSG00000126804	99.96251222	0.15181445	0.268213195	0.566021557	0.571379127	0.840352104
ENSG00000140259	578.1890385	-0.102081483	0.180405091	-0.565845909	0.571498535	0.840356998
ENSG00000183386	55.35065022	-0.162431747	0.287105773	-0.565755767	0.571559819	0.840356998
ENSG00000001036	1020.210302	0.093556577	0.165566537	0.565069358	0.572026589	0.840821903
ENSG00000177674	269.9989629	0.119152892	0.210878946	0.565029817	0.572053483	0.840821903
ENSG00000140945	59.75647287	-0.16188182	0.286589173	-0.564856719	0.572171225	0.840864536
ENSG00000105552	253.5727552	0.133668473	0.236847929	0.564364118	0.572506353	0.841226578
ENSG00000132823	426.4241383	-0.106553599	0.189024117	-0.563703728	0.57295578	0.841234733
ENSG00000137996	454.8143528	0.105879634	0.187705712	0.56407252	0.572704779	0.841234733
ENSG00000204120	419.8787448	0.128833186	0.228498155	0.563825935	0.572872599	0.841234733
ENSG00000204569	1011.174173	0.162215555	0.28756516	0.564100165	0.572685966	0.841234733
ENSG00000232112	4416.495135	-0.095181825	0.168813545	-0.563828127	0.572871108	0.841234733
ENSG00000002330	236.1928409	-0.123793091	0.219794109	-0.563222972	0.573283062	0.841577151
ENSG00000024422	345.2790337	-0.116584699	0.207040751	-0.563100253	0.573366619	0.841577151
ENSG00000100815	829.9759947	0.106920247	0.190183064	0.562196468	0.573982168	0.84159829
ENSG00000111731	80.47351558	0.160745232	0.286166607	0.561719038	0.574307461	0.84159829
ENSG00000119965	55.92047411	-0.160961626	0.286579086	-0.561665642	0.574343847	0.84159829
ENSG00000131375	113.3807721	0.144749021	0.257340383	0.562480788	0.573788489	0.84159829
ENSG00000131508	4116.525977	0.07704621	0.136939791	0.562628361	0.573687976	0.84159829
ENSG00000133112	30441.08702	0.071564444	0.127172399	0.562735659	0.573614899	0.84159829
ENSG00000135503	193.140086	0.132203284	0.23509439	0.562341296	0.573883507	0.84159829
ENSG00000140526	318.1968462	-0.123676551	0.220030821	-0.562087398	0.574056474	0.84159829
ENSG00000230439	95.2313026	-0.151235853	0.269273074	-0.561644916	0.574357972	0.84159829
ENSG00000256683	79.9926864	-0.155783351	0.276770446	-0.562861222	0.573529388	0.84159829
ENSG00000278053	727.4199675	-0.096304976	0.171381052	-0.561934795	0.574160446	0.84159829
ENSG00000177030	157.1022402	-0.134408703	0.239411479	-0.561412942	0.574516063	0.841699786
ENSG00000104626	360.7766799	0.111241048	0.198306832	0.560954189	0.574828767	0.841771196
ENSG00000125375	387.5074668	0.108601401	0.193602476	0.560950472	0.574831301	0.841771196
ENSG00000247498	146.5101742	0.136583	0.243426481	0.561085218	0.574739445	0.841771196
ENSG00000109103	196.9570462	0.127574432	0.227626687	0.560454638	0.575169373	0.841789332
ENSG00000115539	75.34198144	0.15468138	0.276007907	0.560423729	0.57519045	0.841789332
ENSG00000135521	776.9338852	0.100064657	0.178620684	0.560207558	0.575337872	0.841789332
ENSG00000138448	202.1847657	0.130628529	0.233071171	0.560466264	0.575161445	0.841789332
ENSG00000142156	61.36719297	-0.158099099	0.282243893	-0.560150645	0.575376689	0.841789332
ENSG00000198168	277.6274021	0.126340591	0.22552597	0.560204178	0.575340177	0.841789332
ENSG00000106636	1672.054619	-0.092817189	0.16602689	-0.559049134	0.576128188	0.842368571
ENSG00000111261	57.69369437	0.160634786	0.287299338	0.559119931	0.576079873	0.842368571
ENSG00000138095	1147.416575	-0.093877449	0.167860416	-0.559259003	0.575984971	0.842368571
ENSG00000187531	604.0695928	-0.097957359	0.175158062	-0.559251216	0.575990284	0.842368571
ENSG00000164877	60.10818694	-0.158240408	0.283371204	-0.558420918	0.576556992	0.842865483
ENSG00000059728	131.2652731	0.146479442	0.262730338	0.557527703	0.577166937	0.842909313
ENSG00000078902	522.7327619	0.110020388	0.19721381	0.557873651	0.576930665	0.842909313
ENSG00000111615	988.36706	0.094492744	0.1693921	0.557834419	0.576957457	0.842909313
ENSG00000125863	1024.970479	0.095254426	0.170688747	0.5580592	0.57680396	0.842909313
ENSG00000138621	53.8901844	-0.159629183	0.286348254	-0.557465187	0.577209638	0.842909313
ENSG00000171813	199.5155811	0.13093369	0.234651385	0.557992401	0.576849573	0.842909313
ENSG00000174842	101.2182469	0.148117198	0.265659083	0.557546146	0.57715434	0.842909313
ENSG00000154710	91.98354565	0.14857699	0.266680386	0.557135047	0.577435164	0.843108723
ENSG00000065809	209.2491037	0.127221352	0.228464223	0.556854594	0.57762678	0.843128676
ENSG00000124279	309.1096536	-0.120571912	0.21647854	-0.556969351	0.57754837	0.843128676
ENSG00000184007	2240.648421	-0.079324433	0.142495352	-0.556680848	0.577745505	0.843172094
ENSG00000114770	136.5772412	0.141535663	0.254308742	0.556550521	0.577834568	0.843172215
ENSG00000103043	213.6023371	-0.125531045	0.225639975	-0.556333358	0.577982987	0.843258935
ENSG00000135632	134.6471889	0.142593606	0.25652904	0.555857559	0.578308233	0.843467564
ENSG00000140443	275.1029657	0.120450724	0.216708177	0.555819928	0.578333961	0.843467564
ENSG00000163611	140.869737	-0.136619871	0.245837004	-0.55573355	0.578393018	0.843467564
ENSG00000158234	140.1192253	0.146448603	0.263752193	0.555250751	0.57872316	0.843819151
ENSG00000118193	498.5691511	0.102971957	0.185494832	0.555120352	0.578812343	0.843819348
